Order_ID,Product_Category,Original_Price,Discount_Percent,Quantity_Sold,Customer_Type,Region,Discount_Amount,Final_Price,Revenue
2972,Electronics,3301.03,40,4,Returning,North,1320.41,1980.62,7922.48
2973,Electronics,363.12,40,9,New,South,145.25,217.87,1960.83
2974,Beauty,1635.69,10,2,Returning,South,163.57,1472.12,2944.24
2975,Home,832.22,50,9,New,North,416.11,416.11,3744.99
2976,Beauty,2942.86,20,1,Returning,South,588.57,2354.29,2354.29
2977,Home,3342.65,50,9,New,North,1671.32,1671.33,15041.97
2978,Sports,3633.57,30,6,New,East,1090.07,2543.5,15261.0
2979,Clothing,1350.63,10,8,New,North,135.06,1215.57,9724.56
2980,Sports,537.32,25,3,New,South,134.33,402.99,1208.97
2981,Home,485.55,5,8,New,East,24.28,461.27,3690.16
2982,Clothing,2188.14,25,9,New,East,547.04,1641.1,14769.9
2983,Electronics,4734.64,20,7,New,North,946.93,3787.71,26513.97
2984,Electronics,1166.87,10,4,New,West,116.69,1050.18,4200.72
2985,Beauty,1358.03,30,6,Returning,North,407.41,950.62,5703.72
2986,Home,594.36,15,6,Returning,West,89.15,505.21,3031.26
2987,Home,3067.29,25,2,Returning,North,766.82,2300.47,4600.94
2988,Electronics,3431.38,50,2,Returning,East,1715.69,1715.69,3431.38
2989,Sports,3250.36,25,5,Returning,North,812.59,2437.77,12188.85
2990,Clothing,4319.54,15,1,Returning,West,647.93,3671.61,3671.61
2991,Sports,2483.49,5,5,Returning,South,124.17,2359.32,11796.6
2992,Sports,758.84,50,3,Returning,West,379.42,379.42,1138.26
2993,Electronics,1518.09,15,3,New,East,227.71,1290.38,3871.14
2994,Electronics,3345.91,15,8,Returning,North,501.89,2844.02,22752.16
2995,Electronics,3104.3,5,3,Returning,East,155.22,2949.08,8847.24
2996,Beauty,2701.92,20,3,Returning,South,540.38,2161.54,6484.62
2997,Sports,3446.53,25,1,Returning,South,861.63,2584.9,2584.9
2998,Home,3223.22,25,8,New,South,805.8,2417.42,19339.36
2999,Clothing,4418.49,10,6,New,North,441.85,3976.64,23859.84
3000,Beauty,2971.48,50,8,Returning,West,1485.74,1485.74,11885.92
3001,Home,3915.15,30,3,Returning,North,1174.54,2740.61,8221.83
3002,Sports,1318.67,10,6,New,East,131.87,1186.8,7120.8
3003,Electronics,3423.09,15,2,New,North,513.46,2909.63,5819.26
3004,Sports,4520.75,30,3,New,East,1356.22,3164.53,9493.59
3005,Clothing,1990.09,40,4,Returning,North,796.04,1194.05,4776.2
3006,Beauty,3917.61,25,9,New,West,979.4,2938.21,26443.89
3007,Beauty,3651.47,15,4,New,South,547.72,3103.75,12415.0
3008,Clothing,391.68,5,7,New,North,19.58,372.1,2604.7
3009,Home,2949.39,40,8,New,West,1179.76,1769.63,14157.04
3010,Home,737.93,0,5,New,North,0.0,737.93,3689.65
3011,Beauty,4839.86,50,2,New,North,2419.93,2419.93,4839.86
3012,Beauty,4075.9,40,8,Returning,South,1630.36,2445.54,19564.32
3013,Electronics,637.65,10,5,Returning,East,63.76,573.89,2869.45
3014,Home,696.58,15,5,New,West,104.49,592.09,2960.45
3015,Clothing,3012.92,15,7,New,North,451.94,2560.98,17926.86
3016,Home,1789.96,5,6,New,South,89.5,1700.46,10202.76
3017,Electronics,271.04,20,3,Returning,North,54.21,216.83,650.49
3018,Beauty,2754.04,10,7,Returning,North,275.4,2478.64,17350.48
3019,Beauty,2000.44,0,1,Returning,South,0.0,2000.44,2000.44
3020,Electronics,595.27,5,4,Returning,North,29.76,565.51,2262.04
3021,Clothing,4029.41,30,4,New,North,1208.82,2820.59,11282.36
3022,Beauty,4583.88,0,6,Returning,West,0.0,4583.88,27503.28
3023,Sports,3807.31,5,6,New,West,190.37,3616.94,21701.64
3024,Beauty,4129.87,30,8,New,West,1238.96,2890.91,23127.28
3025,Sports,1160.8,0,1,New,North,0.0,1160.8,1160.8
3026,Electronics,1391.51,30,7,New,North,417.45,974.06,6818.42
3027,Electronics,1121.78,40,4,New,West,448.71,673.07,2692.28
3028,Beauty,3848.81,5,6,New,North,192.44,3656.37,21938.22
3029,Home,4744.79,15,9,New,South,711.72,4033.07,36297.63
3030,Sports,3612.5,30,3,New,South,1083.75,2528.75,7586.25
3031,Clothing,4419.19,0,8,Returning,North,0.0,4419.19,35353.52
3032,Beauty,3229.63,25,3,New,North,807.41,2422.22,7266.66
3033,Clothing,1999.53,20,6,Returning,East,399.91,1599.62,9597.72
3034,Beauty,2186.23,25,2,New,South,546.56,1639.67,3279.34
3035,Home,469.08,40,9,New,North,187.63,281.45,2533.05
3036,Home,254.14,0,2,New,East,0.0,254.14,508.28
3037,Home,3507.83,10,5,New,South,350.78,3157.05,15785.25
3038,Home,2248.3,50,6,New,East,1124.15,1124.15,6744.9
3039,Electronics,2805.85,40,4,Returning,West,1122.34,1683.51,6734.04
3040,Electronics,2832.54,15,7,New,East,424.88,2407.66,16853.62
3041,Sports,1459.14,50,7,Returning,West,729.57,729.57,5106.99
3042,Clothing,2431.87,30,7,New,North,729.56,1702.31,11916.17
3043,Beauty,2406.73,5,7,Returning,North,120.34,2286.39,16004.73
3044,Beauty,2003.29,0,9,Returning,South,0.0,2003.29,18029.61
3045,Electronics,4121.31,0,2,Returning,East,0.0,4121.31,8242.62
3046,Beauty,2310.7,10,5,New,East,231.07,2079.63,10398.15
3047,Electronics,3057.86,5,9,Returning,North,152.89,2904.97,26144.73
3048,Sports,4488.05,15,2,Returning,South,673.21,3814.84,7629.68
3049,Clothing,4344.54,40,3,New,North,1737.82,2606.72,7820.16
3050,Sports,4463.07,20,7,New,South,892.61,3570.46,24993.22
3051,Home,1423.02,20,9,New,East,284.6,1138.42,10245.78
3052,Home,271.41,25,3,Returning,West,67.85,203.56,610.68
3053,Home,1379.23,20,8,New,South,275.85,1103.38,8827.04
3054,Sports,1465.67,20,8,New,East,293.13,1172.54,9380.32
3055,Beauty,4555.87,30,4,Returning,South,1366.76,3189.11,12756.44
3056,Clothing,3281.29,25,6,New,West,820.32,2460.97,14765.82
3057,Home,500.35,5,8,New,West,25.02,475.33,3802.64
3058,Home,763.36,0,9,New,North,0.0,763.36,6870.24
3059,Home,862.81,0,2,New,West,0.0,862.81,1725.62
3060,Clothing,3189.07,15,1,Returning,West,478.36,2710.71,2710.71
3061,Home,3703.53,5,5,New,North,185.18,3518.35,17591.75
3062,Clothing,4312.26,25,3,Returning,West,1078.06,3234.2,9702.6
3063,Home,4709.12,50,6,New,North,2354.56,2354.56,14127.36
3064,Sports,1088.35,40,1,Returning,South,435.34,653.01,653.01
3065,Sports,1617.89,15,4,Returning,East,242.68,1375.21,5500.84
3066,Clothing,1277.58,5,6,New,North,63.88,1213.7,7282.2
3067,Sports,1857.93,0,2,New,South,0.0,1857.93,3715.86
3068,Clothing,4581.86,30,8,New,West,1374.56,3207.3,25658.4
3069,Sports,2918.05,10,4,Returning,South,291.8,2626.25,10505.0
3070,Sports,3717.14,25,2,Returning,North,929.28,2787.86,5575.72
3071,Clothing,2501.58,20,1,New,North,500.32,2001.26,2001.26
3072,Beauty,241.4,20,8,Returning,North,48.28,193.12,1544.96
3073,Sports,414.56,5,1,New,North,20.73,393.83,393.83
3074,Home,2735.82,50,7,New,South,1367.91,1367.91,9575.37
3075,Beauty,3622.07,15,7,New,East,543.31,3078.76,21551.32
3076,Clothing,1155.12,0,6,New,East,0.0,1155.12,6930.72
3077,Beauty,3637.36,5,8,Returning,South,181.87,3455.49,27643.92
3078,Electronics,4072.26,50,1,New,East,2036.13,2036.13,2036.13
3079,Electronics,2118.3,30,1,Returning,West,635.49,1482.81,1482.81
3080,Sports,3757.45,5,1,New,South,187.87,3569.58,3569.58
3081,Sports,2079.75,30,6,New,South,623.92,1455.83,8734.98
3082,Home,3423.92,15,7,Returning,South,513.59,2910.33,20372.31
3083,Beauty,3843.59,5,9,Returning,East,192.18,3651.41,32862.69
3084,Electronics,4960.44,15,5,New,South,744.07,4216.37,21081.85
3085,Sports,1792.44,20,1,New,South,358.49,1433.95,1433.95
3086,Beauty,2114.1,15,9,Returning,North,317.12,1796.98,16172.82
3087,Sports,911.54,10,5,Returning,North,91.15,820.39,4101.95
3088,Sports,1099.96,25,6,Returning,East,274.99,824.97,4949.82
3089,Electronics,3497.64,0,9,New,North,0.0,3497.64,31478.76
3090,Electronics,4593.52,40,2,New,West,1837.41,2756.11,5512.22
3091,Sports,2033.56,20,3,New,North,406.71,1626.85,4880.55
3092,Clothing,981.24,40,7,New,North,392.5,588.74,4121.18
3093,Sports,1496.99,15,3,Returning,South,224.55,1272.44,3817.32
3094,Sports,2329.75,15,2,Returning,West,349.46,1980.29,3960.58
3095,Home,1524.19,20,7,Returning,West,304.84,1219.35,8535.45
3096,Home,1244.54,20,8,Returning,North,248.91,995.63,7965.04
3097,Home,3706.32,25,9,Returning,East,926.58,2779.74,25017.66
3098,Clothing,138.44,20,2,Returning,South,27.69,110.75,221.5
3099,Clothing,2742.23,20,2,New,East,548.45,2193.78,4387.56
3100,Sports,3989.46,40,7,New,East,1595.78,2393.68,16755.76
3101,Home,1404.52,25,4,Returning,East,351.13,1053.39,4213.56
3102,Clothing,3056.13,5,5,Returning,West,152.81,2903.32,14516.6
3103,Electronics,3377.61,15,1,New,East,506.64,2870.97,2870.97
3104,Sports,3309.62,15,6,Returning,East,496.44,2813.18,16879.08
3105,Beauty,2284.66,20,8,New,West,456.93,1827.73,14621.84
3106,Sports,1798.23,25,1,New,North,449.56,1348.67,1348.67
3107,Beauty,4196.03,20,2,Returning,West,839.21,3356.82,6713.64
3108,Home,3816.39,25,7,Returning,West,954.1,2862.29,20036.03
3109,Beauty,1674.15,40,2,New,North,669.66,1004.49,2008.98
3110,Home,604.79,15,9,New,East,90.72,514.07,4626.63
3111,Electronics,451.86,10,6,Returning,East,45.19,406.67,2440.02
3112,Beauty,561.95,50,5,New,North,280.98,280.97,1404.85
3113,Sports,2956.06,10,7,Returning,East,295.61,2660.45,18623.15
3114,Home,353.14,40,8,New,North,141.26,211.88,1695.04
3115,Sports,1750.94,20,9,Returning,West,350.19,1400.75,12606.75
3116,Clothing,3790.68,50,6,New,East,1895.34,1895.34,11372.04
3117,Home,1542.31,10,5,Returning,East,154.23,1388.08,6940.4
3118,Beauty,3840.21,40,7,Returning,South,1536.08,2304.13,16128.91
3119,Home,3752.79,30,2,Returning,East,1125.84,2626.95,5253.9
3120,Sports,1304.55,30,8,Returning,South,391.36,913.19,7305.52
3121,Electronics,3671.23,50,4,Returning,East,1835.62,1835.61,7342.44
3122,Home,3764.11,40,1,New,South,1505.64,2258.47,2258.47
3123,Beauty,2047.52,10,3,New,North,204.75,1842.77,5528.31
3124,Clothing,1131.06,25,9,Returning,East,282.76,848.3,7634.7
3125,Electronics,2654.23,25,4,New,North,663.56,1990.67,7962.68
3126,Clothing,4614.85,20,3,New,South,922.97,3691.88,11075.64
3127,Home,3234.12,10,4,Returning,South,323.41,2910.71,11642.84
3128,Sports,947.32,50,3,New,South,473.66,473.66,1420.98
3129,Sports,3445.51,30,3,New,South,1033.65,2411.86,7235.58
3130,Beauty,2193.29,15,2,New,West,328.99,1864.3,3728.6
3131,Sports,2998.49,25,6,Returning,North,749.62,2248.87,13493.22
3132,Electronics,3696.91,20,6,New,South,739.38,2957.53,17745.18
3133,Sports,2623.24,0,4,New,East,0.0,2623.24,10492.96
3134,Beauty,4088.52,5,8,Returning,South,204.43,3884.09,31072.72
3135,Home,3638.56,0,6,New,North,0.0,3638.56,21831.36
3136,Home,3113.86,50,8,Returning,West,1556.93,1556.93,12455.44
3137,Sports,838.88,50,6,New,North,419.44,419.44,2516.64
3138,Clothing,4196.15,20,9,Returning,East,839.23,3356.92,30212.28
3139,Home,4685.94,40,3,Returning,West,1874.38,2811.56,8434.68
3140,Sports,771.13,15,3,Returning,North,115.67,655.46,1966.38
3141,Beauty,2492.38,0,2,New,South,0.0,2492.38,4984.76
3142,Sports,1368.55,15,6,Returning,East,205.28,1163.27,6979.62
3143,Home,3797.16,30,7,New,East,1139.15,2658.01,18606.07
3144,Beauty,3635.99,5,7,New,West,181.8,3454.19,24179.33
3145,Sports,790.34,5,5,New,North,39.52,750.82,3754.1
3146,Electronics,4397.43,25,6,New,East,1099.36,3298.07,19788.42
3147,Beauty,986.77,50,7,Returning,West,493.38,493.39,3453.73
3148,Electronics,4006.57,10,2,Returning,South,400.66,3605.91,7211.82
3149,Clothing,2339.2,30,7,Returning,South,701.76,1637.44,11462.08
3150,Beauty,1708.53,50,1,New,West,854.26,854.27,854.27
3151,Electronics,875.37,50,6,Returning,North,437.68,437.69,2626.14
3152,Home,921.31,15,8,New,South,138.2,783.11,6264.88
3153,Home,3343.26,5,1,New,South,167.16,3176.1,3176.1
3154,Clothing,2797.11,0,1,Returning,West,0.0,2797.11,2797.11
3155,Beauty,698.22,25,6,Returning,North,174.56,523.66,3141.96
3156,Beauty,652.22,20,5,New,South,130.44,521.78,2608.9
3157,Beauty,454.32,25,3,New,North,113.58,340.74,1022.22
3158,Clothing,3744.46,30,7,Returning,West,1123.34,2621.12,18347.84
3159,Beauty,3588.22,50,7,Returning,North,1794.11,1794.11,12558.77
3160,Home,386.31,25,7,Returning,North,96.58,289.73,2028.11
3161,Electronics,2845.32,25,6,New,East,711.33,2133.99,12803.94
3162,Home,514.91,10,4,New,South,51.49,463.42,1853.68
3163,Home,4528.35,40,9,Returning,South,1811.34,2717.01,24453.09
3164,Electronics,4544.88,50,9,New,South,2272.44,2272.44,20451.96
3165,Home,3521.34,0,7,New,North,0.0,3521.34,24649.38
3166,Clothing,4638.33,25,7,Returning,West,1159.58,3478.75,24351.25
3167,Electronics,4076.12,30,8,Returning,North,1222.84,2853.28,22826.24
3168,Home,4159.84,40,5,New,South,1663.94,2495.9,12479.5
3169,Sports,2891.57,40,9,New,South,1156.63,1734.94,15614.46
3170,Home,1599.69,30,6,Returning,South,479.91,1119.78,6718.68
3171,Clothing,1167.22,40,7,Returning,South,466.89,700.33,4902.31
3172,Beauty,1703.28,50,7,Returning,West,851.64,851.64,5961.48
3173,Home,3179.63,30,9,Returning,East,953.89,2225.74,20031.66
3174,Beauty,946.02,10,7,Returning,North,94.6,851.42,5959.94
3175,Sports,1367.34,50,3,New,West,683.67,683.67,2051.01
3176,Home,2393.5,0,6,Returning,East,0.0,2393.5,14361.0
3177,Electronics,1241.95,40,6,Returning,South,496.78,745.17,4471.02
3178,Beauty,2984.35,25,7,New,West,746.09,2238.26,15667.82
3179,Sports,4623.56,10,6,Returning,West,462.36,4161.2,24967.2
3180,Electronics,3765.64,50,4,New,West,1882.82,1882.82,7531.28
3181,Electronics,3365.49,25,6,Returning,North,841.37,2524.12,15144.72
3182,Electronics,2955.34,30,3,New,East,886.6,2068.74,6206.22
3183,Electronics,2490.94,5,1,New,East,124.55,2366.39,2366.39
3184,Home,1014.16,0,1,Returning,North,0.0,1014.16,1014.16
3185,Home,4484.08,0,5,Returning,East,0.0,4484.08,22420.4
3186,Home,1317.83,10,8,New,South,131.78,1186.05,9488.4
3187,Sports,547.41,10,3,New,West,54.74,492.67,1478.01
3188,Sports,3775.07,40,2,Returning,East,1510.03,2265.04,4530.08
3189,Sports,960.52,30,8,New,East,288.16,672.36,5378.88
3190,Clothing,1922.29,40,9,New,West,768.92,1153.37,10380.33
3191,Sports,238.6,0,9,New,South,0.0,238.6,2147.4
3192,Home,771.63,15,2,Returning,South,115.74,655.89,1311.78
3193,Home,948.7,40,8,New,East,379.48,569.22,4553.76
3194,Clothing,366.61,5,2,Returning,South,18.33,348.28,696.56
3195,Clothing,3317.62,30,7,New,North,995.29,2322.33,16256.31
3196,Sports,4201.34,40,8,New,West,1680.54,2520.8,20166.4
3197,Beauty,1929.25,50,1,Returning,West,964.62,964.63,964.63
3198,Clothing,4385.42,30,8,Returning,North,1315.63,3069.79,24558.32
3199,Electronics,1145.4,50,3,Returning,South,572.7,572.7,1718.1
3200,Home,1694.41,5,1,New,South,84.72,1609.69,1609.69
3201,Electronics,838.61,0,7,New,West,0.0,838.61,5870.27
3202,Home,3140.74,0,3,Returning,North,0.0,3140.74,9422.22
3203,Home,2157.36,15,8,New,North,323.6,1833.76,14670.08
3204,Clothing,3105.09,0,9,Returning,West,0.0,3105.09,27945.81
3205,Clothing,3832.21,30,2,New,East,1149.66,2682.55,5365.1
3206,Electronics,2773.94,40,1,Returning,West,1109.58,1664.36,1664.36
3207,Home,3175.39,10,8,Returning,East,317.54,2857.85,22862.8
3208,Electronics,4682.73,0,6,New,East,0.0,4682.73,28096.38
3209,Beauty,1565.42,10,1,Returning,East,156.54,1408.88,1408.88
3210,Electronics,1859.9,5,3,Returning,West,93.0,1766.9,5300.7
3211,Sports,3616.75,25,9,Returning,North,904.19,2712.56,24413.04
3212,Electronics,3095.4,30,9,Returning,North,928.62,2166.78,19501.02
3213,Sports,974.81,50,6,Returning,North,487.4,487.41,2924.46
3214,Sports,1943.12,20,3,New,West,388.62,1554.5,4663.5
3215,Sports,2392.41,15,8,Returning,West,358.86,2033.55,16268.4
3216,Beauty,2155.01,0,6,New,South,0.0,2155.01,12930.06
3217,Electronics,973.55,25,1,Returning,West,243.39,730.16,730.16
3218,Electronics,4629.71,40,6,New,North,1851.88,2777.83,16666.98
3219,Beauty,3835.36,15,5,Returning,South,575.3,3260.06,16300.3
3220,Home,2458.64,0,8,New,West,0.0,2458.64,19669.12
3221,Clothing,3432.3,20,2,Returning,West,686.46,2745.84,5491.68
3222,Electronics,4496.69,20,7,Returning,West,899.34,3597.35,25181.45
3223,Clothing,767.25,5,6,New,South,38.36,728.89,4373.34
3224,Beauty,1326.83,25,1,New,South,331.71,995.12,995.12
3225,Home,2759.24,50,8,New,East,1379.62,1379.62,11036.96
3226,Home,4015.15,25,6,Returning,South,1003.79,3011.36,18068.16
3227,Home,277.65,40,3,New,North,111.06,166.59,499.77
3228,Beauty,4921.69,10,5,Returning,North,492.17,4429.52,22147.6
3229,Sports,2329.04,5,7,New,West,116.45,2212.59,15488.13
3230,Sports,1860.23,15,9,Returning,North,279.03,1581.2,14230.8
3231,Clothing,1534.35,50,4,Returning,North,767.18,767.17,3068.68
3232,Sports,954.35,50,2,New,North,477.18,477.17,954.34
3233,Sports,3978.71,10,3,Returning,North,397.87,3580.84,10742.52
3234,Home,4781.53,0,7,Returning,South,0.0,4781.53,33470.71
3235,Home,2126.86,0,8,New,North,0.0,2126.86,17014.88
3236,Clothing,4766.86,15,5,New,West,715.03,4051.83,20259.15
3237,Electronics,4136.61,15,3,New,South,620.49,3516.12,10548.36
3238,Clothing,2457.15,25,1,New,East,614.29,1842.86,1842.86
3239,Clothing,3402.73,20,1,New,North,680.55,2722.18,2722.18
3240,Beauty,2231.42,25,2,Returning,East,557.86,1673.56,3347.12
3241,Beauty,2837.74,30,5,Returning,East,851.32,1986.42,9932.1
3242,Clothing,384.43,30,3,Returning,West,115.33,269.1,807.3
3243,Clothing,3511.69,50,7,Returning,East,1755.84,1755.85,12290.95
3244,Clothing,358.84,25,2,New,North,89.71,269.13,538.26
3245,Sports,4103.72,40,2,New,West,1641.49,2462.23,4924.46
3246,Beauty,4142.24,5,3,Returning,West,207.11,3935.13,11805.39
3247,Clothing,1261.68,40,1,Returning,South,504.67,757.01,757.01
3248,Home,1685.95,50,2,Returning,West,842.98,842.97,1685.94
3249,Home,2458.42,15,5,Returning,East,368.76,2089.66,10448.3
3250,Sports,3023.65,20,3,Returning,North,604.73,2418.92,7256.76
3251,Sports,1508.03,20,6,New,South,301.61,1206.42,7238.52
3252,Electronics,3003.18,5,2,Returning,East,150.16,2853.02,5706.04
3253,Electronics,1559.16,20,8,Returning,West,311.83,1247.33,9978.64
3254,Electronics,371.9,50,4,Returning,North,185.95,185.95,743.8
3255,Sports,112.38,15,3,Returning,West,16.86,95.52,286.56
3256,Sports,595.64,10,5,New,South,59.56,536.08,2680.4
3257,Sports,3982.03,30,8,New,South,1194.61,2787.42,22299.36
3258,Home,4811.01,40,9,Returning,North,1924.4,2886.61,25979.49
3259,Sports,2192.13,25,1,Returning,East,548.03,1644.1,1644.1
3260,Home,2612.15,25,4,New,North,653.04,1959.11,7836.44
3261,Electronics,819.56,20,6,New,East,163.91,655.65,3933.9
3262,Electronics,2800.05,25,6,New,North,700.01,2100.04,12600.24
3263,Electronics,808.81,50,9,Returning,South,404.4,404.41,3639.69
3264,Clothing,3094.95,5,1,Returning,South,154.75,2940.2,2940.2
3265,Clothing,4672.97,10,5,Returning,West,467.3,4205.67,21028.35
3266,Beauty,1058.92,0,1,Returning,South,0.0,1058.92,1058.92
3267,Beauty,3846.36,15,6,Returning,West,576.95,3269.41,19616.46
3268,Beauty,215.16,5,9,Returning,South,10.76,204.4,1839.6
3269,Clothing,1939.94,25,4,Returning,South,484.98,1454.96,5819.84
3270,Clothing,642.67,0,9,Returning,West,0.0,642.67,5784.03
3271,Beauty,1827.13,40,3,Returning,North,730.85,1096.28,3288.84
3272,Beauty,950.33,25,7,Returning,North,237.58,712.75,4989.25
3273,Sports,1929.19,50,5,Returning,North,964.6,964.59,4822.95
3274,Beauty,2145.86,25,1,New,East,536.46,1609.4,1609.4
3275,Sports,1572.9,30,7,New,East,471.87,1101.03,7707.21
3276,Home,3317.45,20,8,Returning,South,663.49,2653.96,21231.68
3277,Clothing,4602.38,40,6,Returning,South,1840.95,2761.43,16568.58
3278,Beauty,2062.92,40,1,Returning,South,825.17,1237.75,1237.75
3279,Clothing,1042.48,50,9,New,West,521.24,521.24,4691.16
3280,Clothing,1426.54,25,7,Returning,East,356.64,1069.9,7489.3
3281,Clothing,4284.6,0,6,Returning,East,0.0,4284.6,25707.6
3282,Home,2901.03,50,4,Returning,North,1450.52,1450.51,5802.04
3283,Electronics,2329.55,10,3,New,East,232.96,2096.59,6289.77
3284,Beauty,833.22,50,4,Returning,West,416.61,416.61,1666.44
3285,Electronics,2303.66,30,1,New,West,691.1,1612.56,1612.56
3286,Electronics,1464.61,10,9,Returning,West,146.46,1318.15,11863.35
3287,Electronics,4721.5,50,2,New,West,2360.75,2360.75,4721.5
3288,Clothing,4431.94,30,2,New,South,1329.58,3102.36,6204.72
3289,Sports,511.12,30,3,Returning,West,153.34,357.78,1073.34
3290,Clothing,2631.6,30,1,Returning,North,789.48,1842.12,1842.12
3291,Clothing,1202.79,5,3,New,West,60.14,1142.65,3427.95
3292,Electronics,2112.81,15,4,Returning,East,316.92,1795.89,7183.56
3293,Clothing,4396.56,40,9,New,West,1758.62,2637.94,23741.46
3294,Electronics,2684.82,5,5,New,North,134.24,2550.58,12752.9
3295,Sports,1737.65,15,6,Returning,East,260.65,1477.0,8862.0
3296,Beauty,1118.65,40,1,New,East,447.46,671.19,671.19
3297,Electronics,4021.59,10,3,New,East,402.16,3619.43,10858.29
3298,Sports,3160.14,25,7,New,South,790.04,2370.1,16590.7
3299,Beauty,2393.52,5,7,Returning,East,119.68,2273.84,15916.88
3300,Home,1165.67,40,1,Returning,South,466.27,699.4,699.4
3301,Electronics,1737.81,40,9,New,West,695.12,1042.69,9384.21
3302,Electronics,4803.23,0,1,Returning,North,0.0,4803.23,4803.23
3303,Home,2648.44,10,7,Returning,East,264.84,2383.6,16685.2
3304,Home,2063.43,5,2,Returning,West,103.17,1960.26,3920.52
3305,Electronics,2654.97,30,9,New,South,796.49,1858.48,16726.32
3306,Home,3917.04,30,9,Returning,South,1175.11,2741.93,24677.37
3307,Clothing,1766.53,15,9,Returning,North,264.98,1501.55,13513.95
3308,Beauty,975.66,40,4,Returning,West,390.26,585.4,2341.6
3309,Beauty,2966.19,10,6,New,North,296.62,2669.57,16017.42
3310,Beauty,3359.5,50,2,Returning,North,1679.75,1679.75,3359.5
3311,Clothing,3592.32,20,3,Returning,East,718.46,2873.86,8621.58
3312,Home,4421.74,5,6,New,East,221.09,4200.65,25203.9
3313,Sports,1918.75,50,1,Returning,North,959.38,959.37,959.37
3314,Home,469.24,0,7,Returning,East,0.0,469.24,3284.68
3315,Electronics,4795.91,40,2,Returning,West,1918.36,2877.55,5755.1
3316,Beauty,2231.56,25,8,New,South,557.89,1673.67,13389.36
3317,Home,3153.96,0,5,Returning,South,0.0,3153.96,15769.8
3318,Sports,3364.9,15,7,New,East,504.74,2860.16,20021.12
